x1,x2,Resposta,Cliente
0.4023396874591259,0.6383546267355534,0,3
-0.8056203282555424,-0.3793982747364864,0,3
0.18375653971693165,0.9095016170168484,0,3
-0.45621388644698085,1.0005826720158688,0,3
-2.32383312101944,0.4463563680836648,0,3
-1.058610879099249,-1.8031388488973037,0,3
-0.2200203847165518,-0.6430191058718242,0,3
-1.6554437447909078,0.08629878624237824,0,3
-1.5500619743293047,0.40434502229047625,0,3
-1.1135296396587495,1.3075228124335134,0,3
0.2701279743902794,0.7624576851211706,0,3
-0.8000801567681667,-0.15500680938990227,0,3
1.2508189663039528,1.201270168730631,1,3
-1.8742571321388493,-1.1273484649895666,0,3
-0.6992056666243319,-0.3721541488586537,0,3
-0.9358056502919178,-2.176756727373634,1,3
-2.1998957027195867,0.06315156567407025,0,3
-1.524828091012993,-0.7692634464241421,0,3
-1.5916358012715555,0.6519696172180869,0,3
-0.5380078658727125,-1.5523714716673005,1,3
1.0345670320183282,-0.6587366997692568,1,3
-0.07305956019104848,1.2698730688101443,0,3
0.7742615121557236,1.7254534349029778,0,3
-2.1511017787249345,0.24186288791006974,0,3
